,POS,MenuItem,weekday,hour,Qty
25029,RESTAURANT_2,CHICKEN FRIED RICE,Friday,16,51
25030,RESTAURANT_2,CHICKEN FRIED RICE,Friday,17,27
25031,RESTAURANT_2,CHICKEN FRIED RICE,Friday,18,43
25032,RESTAURANT_2,CHICKEN FRIED RICE,Friday,19,61
25033,RESTAURANT_2,CHICKEN FRIED RICE,Friday,20,117
25034,RESTAURANT_2,CHICKEN FRIED RICE,Friday,21,118
25035,RESTAURANT_2,CHICKEN FRIED RICE,Friday,22,199
25036,RESTAURANT_2,CHICKEN FRIED RICE,Friday,23,209
25037,RESTAURANT_2,CHICKEN FRIED RICE,Monday,0,236
25038,RESTAURANT_2,CHICKEN FRIED RICE,Monday,1,156
25039,RESTAURANT_2,CHICKEN FRIED RICE,Monday,2,50
25040,RESTAURANT_2,CHICKEN FRIED RICE,Monday,3,38
25041,RESTAURANT_2,CHICKEN FRIED RICE,Monday,4,28
25042,RESTAURANT_2,CHICKEN FRIED RICE,Monday,5,26
25043,RESTAURANT_2,CHICKEN FRIED RICE,Monday,6,11
25044,RESTAURANT_2,CHICKEN FRIED RICE,Monday,7,10
25045,RESTAURANT_2,CHICKEN FRIED RICE,Monday,8,4
25046,RESTAURANT_2,CHICKEN FRIED RICE,Monday,9,10
25047,RESTAURANT_2,CHICKEN FRIED RICE,Monday,10,5
25048,RESTAURANT_2,CHICKEN FRIED RICE,Monday,11,8
25049,RESTAURANT_2,CHICKEN FRIED RICE,Monday,12,13
25050,RESTAURANT_2,CHICKEN FRIED RICE,Monday,13,52
25051,RESTAURANT_2,CHICKEN FRIED RICE,Monday,14,64
25052,RESTAURANT_2,CHICKEN FRIED RICE,Monday,15,56
25053,RESTAURANT_2,CHICKEN FRIED RICE,Monday,16,59
25054,RESTAURANT_2,CHICKEN FRIED RICE,Monday,17,46
25055,RESTAURANT_2,CHICKEN FRIED RICE,Monday,18,39
25056,RESTAURANT_2,CHICKEN FRIED RICE,Monday,19,38
25057,RESTAURANT_2,CHICKEN FRIED RICE,Monday,20,108
25058,RESTAURANT_2,CHICKEN FRIED RICE,Monday,21,137
25059,RESTAURANT_2,CHICKEN FRIED RICE,Monday,22,138
25060,RESTAURANT_2,CHICKEN FRIED RICE,Monday,23,148
25061,RESTAURANT_2,CHICKEN FRIED RICE,Saturday,0,229
25062,RESTAURANT_2,CHICKEN FRIED RICE,Saturday,1,204
25063,RESTAURANT_2,CHICKEN FRIED RICE,Saturday,2,92
25064,RESTAURANT_2,CHICKEN FRIED RICE,Saturday,3,38
25065,RESTAURANT_2,CHICKEN FRIED RICE,Saturday,4,24
25066,RESTAURANT_2,CHICKEN FRIED RICE,Saturday,5,12
25067,RESTAURANT_2,CHICKEN FRIED RICE,Saturday,6,8
25068,RESTAURANT_2,CHICKEN FRIED RICE,Saturday,7,15
25069,RESTAURANT_2,CHICKEN FRIED RICE,Saturday,8,5
25070,RESTAURANT_2,CHICKEN FRIED RICE,Saturday,9,17
25071,RESTAURANT_2,CHICKEN FRIED RICE,Saturday,10,7
25072,RESTAURANT_2,CHICKEN FRIED RICE,Saturday,11,14
25073,RESTAURANT_2,CHICKEN FRIED RICE,Saturday,12,30
25074,RESTAURANT_2,CHICKEN FRIED RICE,Saturday,13,41
25075,RESTAURANT_2,CHICKEN FRIED RICE,Saturday,14,99
25076,RESTAURANT_2,CHICKEN FRIED RICE,Saturday,15,103
25077,RESTAURANT_2,CHICKEN FRIED RICE,Saturday,16,79
25078,RESTAURANT_2,CHICKEN FRIED RICE,Saturday,17,53
25079,RESTAURANT_2,CHICKEN FRIED RICE,Saturday,18,51
25080,RESTAURANT_2,CHICKEN FRIED RICE,Saturday,19,67
25081,RESTAURANT_2,CHICKEN FRIED RICE,Saturday,20,136
25082,RESTAURANT_2,CHICKEN FRIED RICE,Saturday,21,136
25083,RESTAURANT_2,CHICKEN FRIED RICE,Saturday,22,138
25084,RESTAURANT_2,CHICKEN FRIED RICE,Saturday,23,148
25085,RESTAURANT_2,CHICKEN FRIED RICE,Sunday,0,219
25086,RESTAURANT_2,CHICKEN FRIED RICE,Sunday,1,263
25087,RESTAURANT_2,CHICKEN FRIED RICE,Sunday,2,77
25088,RESTAURANT_2,CHICKEN FRIED RICE,Sunday,3,25
25089,RESTAURANT_2,CHICKEN FRIED RICE,Sunday,4,32
25090,RESTAURANT_2,CHICKEN FRIED RICE,Sunday,5,28
25091,RESTAURANT_2,CHICKEN FRIED RICE,Sunday,6,18
25092,RESTAURANT_2,CHICKEN FRIED RICE,Sunday,7,13
25093,RESTAURANT_2,CHICKEN FRIED RICE,Sunday,8,6
25094,RESTAURANT_2,CHICKEN FRIED RICE,Sunday,9,6
25095,RESTAURANT_2,CHICKEN FRIED RICE,Sunday,10,13
25096,RESTAURANT_2,CHICKEN FRIED RICE,Sunday,11,6
25097,RESTAURANT_2,CHICKEN FRIED RICE,Sunday,12,13
25098,RESTAURANT_2,CHICKEN FRIED RICE,Sunday,13,69
25099,RESTAURANT_2,CHICKEN FRIED RICE,Sunday,14,91
25100,RESTAURANT_2,CHICKEN FRIED RICE,Sunday,15,229
25101,RESTAURANT_2,CHICKEN FRIED RICE,Sunday,16,445
25102,RESTAURANT_2,CHICKEN FRIED RICE,Sunday,17,59
25103,RESTAURANT_2,CHICKEN FRIED RICE,Sunday,18,43
25104,RESTAURANT_2,CHICKEN FRIED RICE,Sunday,19,68
25105,RESTAURANT_2,CHICKEN FRIED RICE,Sunday,20,124
25106,RESTAURANT_2,CHICKEN FRIED RICE,Sunday,21,147
25107,RESTAURANT_2,CHICKEN FRIED RICE,Sunday,22,160
25108,RESTAURANT_2,CHICKEN FRIED RICE,Sunday,23,199
25109,RESTAURANT_2,CHICKEN FRIED RICE,Thursday,0,219
25110,RESTAURANT_2,CHICKEN FRIED RICE,Thursday,1,149
25111,RESTAURANT_2,CHICKEN FRIED RICE,Thursday,2,49
25112,RESTAURANT_2,CHICKEN FRIED RICE,Thursday,3,30
25113,RESTAURANT_2,CHICKEN FRIED RICE,Thursday,4,26
25114,RESTAURANT_2,CHICKEN FRIED RICE,Thursday,5,13
25115,RESTAURANT_2,CHICKEN FRIED RICE,Thursday,6,8
25116,RESTAURANT_2,CHICKEN FRIED RICE,Thursday,7,7
25117,RESTAURANT_2,CHICKEN FRIED RICE,Thursday,8,5
25118,RESTAURANT_2,CHICKEN FRIED RICE,Thursday,10,13
25119,RESTAURANT_2,CHICKEN FRIED RICE,Thursday,11,3
25120,RESTAURANT_2,CHICKEN FRIED RICE,Thursday,12,15
25121,RESTAURANT_2,CHICKEN FRIED RICE,Thursday,13,72
25122,RESTAURANT_2,CHICKEN FRIED RICE,Thursday,14,53
25123,RESTAURANT_2,CHICKEN FRIED RICE,Thursday,15,61
25124,RESTAURANT_2,CHICKEN FRIED RICE,Thursday,16,69
25125,RESTAURANT_2,CHICKEN FRIED RICE,Thursday,17,34
25126,RESTAURANT_2,CHICKEN FRIED RICE,Thursday,18,39
25127,RESTAURANT_2,CHICKEN FRIED RICE,Thursday,19,55
25128,RESTAURANT_2,CHICKEN FRIED RICE,Thursday,20,122
25129,RESTAURANT_2,CHICKEN FRIED RICE,Thursday,21,136
25130,RESTAURANT_2,CHICKEN FRIED RICE,Thursday,22,148
25131,RESTAURANT_2,CHICKEN FRIED RICE,Thursday,23,184
25132,RESTAURANT_2,CHICKEN FRIED RICE,Tuesday,0,214
25133,RESTAURANT_2,CHICKEN FRIED RICE,Tuesday,1,126
25134,RESTAURANT_2,CHICKEN FRIED RICE,Tuesday,2,37
25135,RESTAURANT_2,CHICKEN FRIED RICE,Tuesday,3,11
25136,RESTAURANT_2,CHICKEN FRIED RICE,Tuesday,4,8
25137,RESTAURANT_2,CHICKEN FRIED RICE,Tuesday,5,12
25138,RESTAURANT_2,CHICKEN FRIED RICE,Tuesday,6,3
25139,RESTAURANT_2,CHICKEN FRIED RICE,Tuesday,7,3
25140,RESTAURANT_2,CHICKEN FRIED RICE,Tuesday,8,8
25141,RESTAURANT_2,CHICKEN FRIED RICE,Tuesday,10,11
25142,RESTAURANT_2,CHICKEN FRIED RICE,Tuesday,11,6
25143,RESTAURANT_2,CHICKEN FRIED RICE,Tuesday,12,28
25144,RESTAURANT_2,CHICKEN FRIED RICE,Tuesday,13,35
25145,RESTAURANT_2,CHICKEN FRIED RICE,Tuesday,14,71
25146,RESTAURANT_2,CHICKEN FRIED RICE,Tuesday,15,55
25147,RESTAURANT_2,CHICKEN FRIED RICE,Tuesday,16,49
25148,RESTAURANT_2,CHICKEN FRIED RICE,Tuesday,17,43
25149,RESTAURANT_2,CHICKEN FRIED RICE,Tuesday,18,40
25150,RESTAURANT_2,CHICKEN FRIED RICE,Tuesday,19,61
25151,RESTAURANT_2,CHICKEN FRIED RICE,Tuesday,20,87
25152,RESTAURANT_2,CHICKEN FRIED RICE,Tuesday,21,123
25153,RESTAURANT_2,CHICKEN FRIED RICE,Tuesday,22,147
25154,RESTAURANT_2,CHICKEN FRIED RICE,Tuesday,23,164
25155,RESTAURANT_2,CHICKEN FRIED RICE,Wednesday,0,202
25156,RESTAURANT_2,CHICKEN FRIED RICE,Wednesday,1,181
25157,RESTAURANT_2,CHICKEN FRIED RICE,Wednesday,2,49
25158,RESTAURANT_2,CHICKEN FRIED RICE,Wednesday,3,11
25159,RESTAURANT_2,CHICKEN FRIED RICE,Wednesday,4,2
25160,RESTAURANT_2,CHICKEN FRIED RICE,Wednesday,5,14
25161,RESTAURANT_2,CHICKEN FRIED RICE,Wednesday,6,6
25162,RESTAURANT_2,CHICKEN FRIED RICE,Wednesday,7,6
25163,RESTAURANT_2,CHICKEN FRIED RICE,Wednesday,8,10
25164,RESTAURANT_2,CHICKEN FRIED RICE,Wednesday,9,10
25165,RESTAURANT_2,CHICKEN FRIED RICE,Wednesday,10,10
25166,RESTAURANT_2,CHICKEN FRIED RICE,Wednesday,11,11
25167,RESTAURANT_2,CHICKEN FRIED RICE,Wednesday,12,15
25168,RESTAURANT_2,CHICKEN FRIED RICE,Wednesday,13,52
25169,RESTAURANT_2,CHICKEN FRIED RICE,Wednesday,14,55
25170,RESTAURANT_2,CHICKEN FRIED RICE,Wednesday,15,79
25171,RESTAURANT_2,CHICKEN FRIED RICE,Wednesday,16,67
25172,RESTAURANT_2,CHICKEN FRIED RICE,Wednesday,17,25
25173,RESTAURANT_2,CHICKEN FRIED RICE,Wednesday,18,32
25174,RESTAURANT_2,CHICKEN FRIED RICE,Wednesday,19,44
25175,RESTAURANT_2,CHICKEN FRIED RICE,Wednesday,20,93
25176,RESTAURANT_2,CHICKEN FRIED RICE,Wednesday,21,126
25177,RESTAURANT_2,CHICKEN FRIED RICE,Wednesday,22,147
25178,RESTAURANT_2,CHICKEN FRIED RICE,Wednesday,23,207
